timestamp,temp_abs_0,temp_rel_0,temp_abs_1,temp_rel_1
2026-05-27T15:31:30.320199,52.12, 27.14, 22.58, -0.03
2026-05-27T15:31:31.319366,51.65, 27.63, 22.58, -0.03
2026-05-27T15:31:32.322625,52.12, 27.63, 22.58, -0.03
2026-05-27T15:31:33.327009,52.12, 28.12, 22.58, -0.03
2026-05-27T15:31:34.334764,52.12, 27.63, 22.58, -0.03
2026-05-27T15:31:35.330394,52.12, 28.12, 22.58, -0.03
2026-05-27T15:31:36.334654,52.12, 27.63, 22.58, -0.03
2026-05-27T15:31:37.338278,52.12, 27.63, 22.58, -0.03
2026-05-27T15:31:38.336945,52.12, 28.61, 22.58, -0.03
2026-05-27T15:31:39.340771,52.12, 27.63, 22.58, -0.03
2026-05-27T15:31:40.345300,52.60, 28.12, 22.58, -0.03
2026-05-27T15:31:41.348429,52.60, 28.12, 22.58, -0.03
2026-05-27T15:31:42.347988,52.60, 28.12, 22.58, -0.03
2026-05-27T15:31:43.351861,52.60, 28.12, 22.58, -0.03
2026-05-27T15:31:44.355325,52.60, 28.12, 22.58, -0.03
2026-05-27T15:31:45.358479,52.60, 28.12, 22.58, -0.03
2026-05-27T15:31:46.359030,53.07, 28.12, 22.58, -0.03
2026-05-27T15:31:47.362825,53.07, 28.12, 22.58, -0.03
2026-05-27T15:31:48.365853,53.07, 28.12, 22.58, -0.03
2026-05-27T15:31:49.369524,53.07, 29.10, 22.58, -0.03
2026-05-27T15:31:50.369849,53.07, 28.12, 22.58, -0.03
2026-05-27T15:31:51.373081,53.07, 28.61, 22.58, -0.03
2026-05-27T15:31:52.376730,53.07, 29.10, 23.05, -1.00
2026-05-27T15:31:53.380793,53.07, 28.61, 22.58, -0.03
2026-05-27T15:31:54.380074,53.07, 28.61, 22.58, -0.51
2026-05-27T15:31:55.383681,53.07, 28.61, 22.58, -0.03
2026-05-27T15:31:56.387397,53.55, 28.61, 22.58, -0.03
2026-05-27T15:31:57.390945,53.55, 28.61, 22.58, -0.03
2026-05-27T15:31:58.390693,53.55, 28.61, 22.58, -0.03
2026-05-27T15:31:59.394920,53.55, 28.61, 22.58, -0.03
2026-05-27T15:32:00.398125,53.55, 29.10, 22.58, -0.03
2026-05-27T15:32:01.397692,53.55, 29.10, 22.58, -0.03
2026-05-27T15:32:02.401564,53.55, 29.10, 22.58, -0.03
2026-05-27T15:32:03.404600,53.55, 28.61, 22.58, -0.03
2026-05-27T15:32:04.408894,53.55, 29.10, 22.58, -0.03
2026-05-27T15:32:05.408777,53.55, 29.10, 22.58, -0.03
2026-05-27T15:32:06.412734,53.55, 29.10, 22.58, -0.03
2026-05-27T15:32:07.415908,54.02, 29.10, 22.58, -0.03
2026-05-27T15:32:08.420312,53.55, 29.10, 22.58, -0.03
2026-05-27T15:32:09.420004,54.02, 29.10, 22.58, -0.51
2026-05-27T15:32:10.423950,54.02, 29.10, 22.58, -0.03
2026-05-27T15:32:11.427481,54.02, 29.10, 22.58, -0.03
2026-05-27T15:32:12.430911,54.02, 29.10, 22.58, -0.03
2026-05-27T15:32:13.430611,54.02, 29.59, 22.58, -0.03
2026-05-27T15:32:14.434200,54.02, 29.59, 22.58, -0.03
2026-05-27T15:32:15.438342,54.02, 29.59, 22.58, -0.03
2026-05-27T15:32:16.441925,54.02, 29.10, 22.58, -0.03
2026-05-27T15:32:17.441232,54.49, 29.59, 22.58, -0.03
2026-05-27T15:32:18.445076,54.02, 29.59, 22.58, -0.03
2026-05-27T15:32:19.449697,54.49, 29.59, 22.58, -0.03
2026-05-27T15:32:20.453246,54.02, 30.07, 22.58, -0.03
2026-05-27T15:32:21.452786,54.02, 29.59, 22.58, -0.03
2026-05-27T15:32:22.455644,54.49, 29.59, 22.58, -0.03
2026-05-27T15:32:23.459738,54.49, 29.59, 22.58, -0.03
2026-05-27T15:32:24.460016,54.02, 29.59, 22.58, -0.03
2026-05-27T15:32:25.463712,54.49, 29.59, 22.58, -0.03
2026-05-27T15:32:26.467248,54.49, 29.59, 22.58, -0.03
2026-05-27T15:32:27.471132,54.49, 29.59, 22.58, -0.03
2026-05-27T15:32:28.470300,54.49, 30.07, 22.58, -0.03
2026-05-27T15:32:29.474153,54.49, 29.59, 22.58, -0.03
2026-05-27T15:32:30.478251,54.49, 30.07, 22.58, -0.03
2026-05-27T15:32:31.481096,54.49, 29.59, 22.58, -0.03
2026-05-27T15:32:32.480876,54.49, 29.59, 22.58, -0.03
2026-05-27T15:32:33.484748,54.49, 30.07, 22.58, -0.03
2026-05-27T15:32:34.488998,54.49, 30.07, 22.58, -0.03
2026-05-27T15:32:35.491938,54.49, 30.07, 22.58, -0.03
2026-05-27T15:32:36.492356,54.49, 30.56, 22.58, -0.03
2026-05-27T15:32:37.496054,54.49, 30.07, 22.58, -0.03
2026-05-27T15:32:38.499756,54.49, 30.07, 22.58, -0.03
2026-05-27T15:32:39.502787,54.49, 30.07, 22.58, -0.03
2026-05-27T15:32:40.502313,54.97, 30.07, 22.58, -0.03
2026-05-27T15:32:41.506246,54.49, 30.07, 22.58, -0.03
2026-05-27T15:32:42.510542,54.49, 30.56, 22.58, -0.03
2026-05-27T15:32:43.513844,54.97, 30.07, 22.58, -0.03
2026-05-27T15:32:44.513892,54.97, 30.07, 22.58, -0.51
2026-05-27T15:32:45.516335,54.49, 30.07, 22.58, -0.03
2026-05-27T15:32:46.520552,54.97, 30.56, 22.58, -0.03
